% 1. Title: Consent information from Experiment 1
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: October 20, 2014
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp  STRING
@ATTRIBUTE event  {CONSENT,SKILLTEST,SURVEY}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE consent_date STRING
@ATTRIBUTE test1 {false, true}
@ATTRIBUTE test2 {false, true}
@ATTRIBUTE test3 {false, true}
@ATTRIBUTE test4 {false, true}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell}
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE difficulty NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC

@DATA
"2014 10 27 14:44:51.495000",CONSENT,1758_2,1.414435491495E12,false,false,false,true,1,45128.0,,,,,,
"2014 10 27 14:45:16.557000",CONSENT,1759_2,1.414435516557E12,,,,,,,,,,,,
"2014 10 27 14:47:09.464000",CONSENT,1760_2,1.414435629464E12,,,,,,,,,,,,
"2014 10 27 14:47:43.978000",CONSENT,1761_2,1.414435663978E12,false,false,false,true,1,123828.0,,,,,,
"2014 10 27 14:47:48.641000",CONSENT,1762_2,1.414435668641E12,,,,,,,,,,,,
"2014 10 27 14:48:41.150000",CONSENT,1763_2,1.414435721015E12,false,false,false,false,0,9850.0,,,,,,
"2014 10 27 14:49:10.800000",CONSENT,1764_2,1.414435750008E12,false,true,false,false,1,9702.0,,,,,,
"2014 10 27 14:50:06.100000",CONSENT,1765_2,1.4144358061E12,false,true,false,true,2,11836.0,"-",Male,2,6,"United States",19
"2014 10 27 14:50:29.325000",CONSENT,1766_2,1.414435829325E12,false,false,false,false,0,194508.0,,,,,,
"2014 10 27 14:50:47.617000",CONSENT,1767_2,1.414435847616E12,,,,,,,,,,,,
"2014 10 27 14:51:00.941000",CONSENT,1768_2,1.414435860941E12,false,true,false,false,1,561814.0,,,,,,
"2014 10 27 14:53:44.763000",CONSENT,1769_2,1.414436024763E12,false,true,false,true,2,24921.0,,,,,,
"2014 10 27 14:53:58.830000",CONSENT,1770_2,1.41443603883E12,,,,,,,,,,,,
"2014 10 27 15:02:33.289000",CONSENT,1771_2,1.414436553289E12,false,true,false,false,1,72111.0,,,,,,
"2014 10 27 15:03:23.329000",CONSENT,1772_2,1.414436603329E12,true,true,true,false,3,195950.0,"-",Female,6,3,"United States",19
"2014 10 27 15:03:34.346000",CONSENT,1773_2,1.414436614346E12,true,false,false,false,1,44087.0,,,,,,
"2014 10 27 15:13:15.941000",CONSENT,1774_2,1.414437195941E12,false,false,false,true,1,191154.0,,,,,,
"2014 10 27 15:14:04.364000",CONSENT,1775_2,1.414437244364E12,,,,,,,,,,,,
"2014 10 27 15:14:09.700000",CONSENT,1776_2,1.41443724907E12,false,false,false,true,1,129257.0,,,,,,
"2014 10 27 15:14:57.655000",CONSENT,1777_2,1.414437297655E12,false,true,true,false,2,158405.0,,,,,,
"2014 10 27 15:15:51.502000",CONSENT,1778_2,1.414437351502E12,true,false,false,false,1,202804.0,,,,,,
"2014 10 27 15:16:17.270000",CONSENT,1779_2,1.414437377027E12,false,true,false,false,1,69467.0,,,,,,
"2014 10 27 15:16:45.651000",CONSENT,1780_2,1.414437405651E12,false,false,false,false,0,196697.0,,,,,,
"2014 10 27 15:17:57.713000",CONSENT,1781_2,1.414437477713E12,,,,,,,,,,,,
"2014 10 27 15:18:03.622000",CONSENT,1782_2,1.414437483622E12,false,false,false,true,1,114734.0,,,,,,
"2014 10 27 15:18:42.574000",CONSENT,1783_2,1.414437522574E12,false,false,false,false,0,187914.0,,,,,,
"2014 10 27 15:21:05.200000",CONSENT,1784_2,1.41443766502E12,,,,,,,,,,,,
"2014 10 27 15:21:48.771000",CONSENT,1785_2,1.414437708771E12,false,false,false,true,1,90747.0,,,,,,
"2014 10 27 15:22:27.348000",CONSENT,1786_2,1.414437747348E12,false,true,false,true,2,79263.0,,,,,,
"2014 10 27 15:28:33.272000",CONSENT,1787_2,1.414438113272E12,false,true,false,false,1,158619.0,,,,,,
"2014 10 27 15:29:31.210000",CONSENT,1788_2,1.414438171021E12,false,false,false,false,0,187308.0,,,,,,
"2014 10 27 15:31:21.454000",CONSENT,1789_2,1.414438281454E12,false,false,false,false,0,46288.0,,,,,,
"2014 10 27 15:32:09.438000",CONSENT,1790_2,1.414438329438E12,,,,,,,,,,,,
"2014 10 27 15:33:48.249000",CONSENT,1791_2,1.414438428249E12,false,false,false,false,0,21270.0,,,,,,
"2014 10 27 15:34:34.999000",CONSENT,1792_2,1.414438474999E12,false,false,false,false,0,21225.0,,,,,,
"2014 10 27 15:34:51.705000",CONSENT,1793_2,1.414438491705E12,,,,,,,,,,,,
"2014 10 27 15:35:09.778000",CONSENT,1794_2,1.414438509778E12,,,,,,,,,,,,
"2014 10 27 15:36:40.213000",CONSENT,1795_2,1.414438600213E12,false,false,false,true,1,61539.0,,,,,,
"2014 10 27 15:38:37.260000",CONSENT,1796_2,1.41443871726E12,false,false,false,true,1,218805.0,,,,,,
"2014 10 27 15:39:34.208000",CONSENT,1797_2,1.414438774208E12,false,false,false,false,0,108048.0,,,,,,
"2014 10 27 15:39:55.181000",CONSENT,1798_2,1.414438795181E12,false,false,false,false,0,115480.0,,,,,,
"2014 10 27 15:39:56.962000",CONSENT,1799_2,1.414438796962E12,true,false,false,false,1,28765.0,,,,,,
"2014 10 27 15:40:30.974000",CONSENT,1800_2,1.414438830974E12,,,,,,,,,,,,
"2014 10 27 15:40:31.806000",CONSENT,1801_2,1.414438831806E12,false,false,false,true,1,171977.0,,,,,,
"2014 10 27 15:40:40.731000",CONSENT,1802_2,1.414438840731E12,false,false,false,false,0,88170.0,,,,,,
"2014 10 27 15:43:50.979000",CONSENT,1803_2,1.414439030979E12,false,false,false,true,1,56060.0,,,,,,
"2014 10 27 15:44:19.770000",CONSENT,1804_2,1.414439059077E12,true,false,true,false,2,21803.0,,,,,,
"2014 10 27 15:44:56.879000",CONSENT,1805_2,1.414439096879E12,false,true,false,false,1,42504.0,,,,,,
"2014 10 27 15:45:46.826000",CONSENT,1806_2,1.414439146825E12,false,true,true,false,2,138844.0,,,,,,
"2014 10 27 15:47:14.353000",CONSENT,1807_2,1.414439234353E12,false,false,false,true,1,127815.0,,,,,,
"2014 10 27 15:47:21.440000",CONSENT,1808_2,1.414439241044E12,true,false,false,false,1,78947.0,,,,,,
"2014 10 27 15:48:49.207000",CONSENT,1809_2,1.414439329207E12,true,true,true,true,4,178516.0,"-",Male,1,5,"USA",24
"2014 10 27 15:49:25.344000",CONSENT,1810_2,1.414439365344E12,false,false,false,false,0,121317.0,,,,,,
"2014 10 27 15:49:56.227000",CONSENT,1811_2,1.414439396227E12,false,false,false,false,0,7551.0,,,,,,
"2014 10 27 15:50:11.280000",CONSENT,1812_2,1.41443941128E12,false,false,false,false,0,5625.0,,,,,,
"2014 10 27 15:50:28.641000",CONSENT,1813_2,1.414439428641E12,,,,,,,,,,,,
"2014 10 27 15:50:30.759000",CONSENT,1814_2,1.414439430759E12,false,false,false,true,1,82990.0,,,,,,
"2014 10 27 15:51:18.781000",CONSENT,1815_2,1.414439478781E12,false,false,false,true,1,121325.0,,,,,,
"2014 10 27 15:51:41.778000",CONSENT,1816_2,1.414439501778E12,false,false,false,true,1,70176.0,,,,,,
"2014 10 27 15:51:50.692000",CONSENT,1817_2,1.414439510692E12,false,false,true,true,2,102394.0,"Good job guys",Male,2,6,"usa",30
"2014 10 27 15:52:05.820000",CONSENT,1818_2,1.41443952582E12,false,false,false,false,0,82762.0,,,,,,
"2014 10 27 15:53:16.725000",CONSENT,1819_2,1.414439596725E12,false,false,true,false,1,33067.0,,,,,,
"2014 10 27 15:53:41.447000",CONSENT,1820_2,1.414439621447E12,false,true,false,false,1,61479.0,,,,,,
"2014 10 27 15:54:51.283000",CONSENT,1821_2,1.414439691283E12,false,true,false,false,1,11306.0,,,,,,
"2014 10 27 15:55:12.193000",CONSENT,1822_2,1.414439712193E12,false,true,false,false,1,27646.0,,,,,,
"2014 10 27 15:56:03.788000",CONSENT,1823_2,1.414439763788E12,false,false,true,true,2,63133.0,,,,,,
"2014 10 27 15:56:08.162000",CONSENT,1824_2,1.414439768162E12,,,,,,,,,,,,
"2014 10 27 15:58:56.761000",CONSENT,1825_2,1.414439936761E12,false,true,false,false,1,162950.0,,,,,,
"2014 10 27 15:59:29.342000",CONSENT,1826_2,1.414439969342E12,false,true,false,false,1,96602.0,,,,,,
"2014 10 27 16:00:31.598000",CONSENT,1827_2,1.414440031598E12,false,true,false,false,1,135028.0,,,,,,
"2014 10 27 16:01:59.192000",CONSENT,1828_2,1.414440119192E12,false,false,false,true,1,15284.0,,,,,,
"2014 10 27 16:02:32.169000",CONSENT,1829_2,1.414440152169E12,false,false,false,true,1,70435.0,,,,,,
"2014 10 27 16:02:32.899000",CONSENT,1830_2,1.414440152899E12,false,false,false,false,0,161071.0,,,,,,
"2014 10 27 16:04:15.377000",CONSENT,1831_2,1.414440255377E12,false,false,true,false,1,117249.0,,,,,,
"2014 10 27 16:04:17.220000",CONSENT,1832_2,1.41444025722E12,true,true,true,false,3,87096.0,"Would be nice to have more info; such as variable dumps and stack when debugging",Male,16,6,"USA",32
"2014 10 27 16:05:13.922000",CONSENT,1833_2,1.414440313922E12,false,true,true,false,2,162896.0,"The code debugging does not match the level of the entrance test.  The test should be harder. ",Male,2,7,"United States",21
"2014 10 27 16:05:15.244000",CONSENT,1834_2,1.414440315244E12,false,false,false,false,0,141084.0,,,,,,
"2014 10 27 16:05:49.218000",CONSENT,1835_2,1.414440349218E12,false,false,false,true,1,143867.0,,,,,,
"2014 10 27 16:09:59.720000",CONSENT,1836_2,1.41444059972E12,false,true,false,true,2,112961.0,"-",Female,0,7,"U.S.",24
"2014 10 27 16:10:39.152000",CONSENT,1837_2,1.414440639152E12,false,false,false,false,0,237052.0,,,,,,
"2014 10 27 16:13:06.717000",CONSENT,1838_2,1.414440786717E12,false,false,false,true,1,133767.0,,,,,,
"2014 10 27 16:15:28.337000",CONSENT,1839_2,1.414440928337E12,false,false,false,false,0,136523.0,,,,,,
"2014 10 27 16:16:03.454000",CONSENT,1840_2,1.414440963454E12,false,true,false,true,2,223757.0,"-",Female,2,5,"USA",19
"2014 10 27 16:16:08.660000",CONSENT,1841_2,1.41444096866E12,false,true,false,true,2,126627.0,,,,,,
"2014 10 27 16:18:17.586000",CONSENT,1842_2,1.414441097586E12,false,true,false,false,1,228908.0,,,,,,
"2014 10 27 16:19:32.624000",CONSENT,1843_2,1.414441172624E12,false,false,false,false,0,143301.0,,,,,,
"2014 10 27 16:21:46.380000",CONSENT,1844_2,1.414441306038E12,,,,,,,,,,,,
"2014 10 27 16:21:55.227000",CONSENT,1845_2,1.414441315227E12,false,false,false,false,0,70268.0,,,,,,
"2014 10 27 16:22:28.855000",CONSENT,1846_2,1.414441348855E12,true,false,false,false,1,75380.0,,,,,,
"2014 10 27 16:23:59.583000",CONSENT,1847_2,1.414441439583E12,false,false,false,false,0,44528.0,,,,,,
"2014 10 27 16:26:58.149000",CONSENT,1848_2,1.414441618148E12,false,false,false,true,1,28903.0,,,,,,
"2014 10 27 16:28:00.400000",CONSENT,1849_2,1.414441680004E12,false,false,false,true,1,98600.0,,,,,,
"2014 10 27 16:34:35.639000",CONSENT,1850_2,1.414442075639E12,false,true,false,false,1,208949.0,,,,,,
"2014 10 27 16:36:44.385000",CONSENT,1851_2,1.414442204385E12,false,false,false,true,1,48093.0,,,,,,
"2014 10 27 16:38:03.737000",CONSENT,1852_2,1.414442283737E12,false,true,false,false,1,122469.0,,,,,,
"2014 10 27 16:40:46.191000",CONSENT,1853_2,1.414442446191E12,,,,,,,,,,,,
"2014 10 27 16:42:23.275000",CONSENT,1854_2,1.414442543275E12,false,false,true,true,2,58857.0,"Thank you",Female,2,4,"United States",31
"2014 10 27 16:42:56.390000",CONSENT,1855_2,1.41444257639E12,false,true,false,false,1,193984.0,,,,,,
"2014 10 27 16:45:55.508000",CONSENT,1856_2,1.414442755508E12,false,true,true,false,2,111496.0,"-",Male,2,6,"United States",21
"2014 10 27 16:46:17.330000",CONSENT,1857_2,1.41444277733E12,,,,,,,,,,,,
"2014 10 27 16:48:04.136000",CONSENT,1858_2,1.414442884136E12,false,true,false,true,2,110154.0,,,,,,
"2014 10 27 16:48:16.125000",CONSENT,1859_2,1.414442896125E12,false,false,false,false,0,64535.0,,,,,,
"2014 10 27 16:48:18.415000",CONSENT,1860_2,1.414442898415E12,,,,,,,,,,,,
"2014 10 27 16:48:18.426000",CONSENT,1861_2,1.414442898426E12,,,,,,,,,,,,
"2014 10 27 16:48:18.610000",CONSENT,1862_2,1.41444289861E12,,,,,,,,,,,,
"2014 10 27 16:48:32.216000",CONSENT,1863_2,1.414442912216E12,,,,,,,,,,,,
"2014 10 27 16:54:23.483000",CONSENT,1864_2,1.414443263483E12,false,false,false,true,1,94849.0,,,,,,
"2014 10 27 16:56:46.200000",CONSENT,1865_2,1.414443406002E12,false,false,false,true,1,74601.0,,,,,,
"2014 10 27 16:58:06.563000",CONSENT,1866_2,1.414443486563E12,false,true,false,false,1,627961.0,,,,,,
"2014 10 27 16:58:50.909000",CONSENT,1867_2,1.414443530909E12,false,false,false,false,0,315447.0,,,,,,
"2014 10 27 16:59:18.944000",CONSENT,1868_2,1.414443558944E12,,,,,,,,,,,,
"2014 10 27 17:03:04.359000",CONSENT,1869_2,1.414443784359E12,false,true,false,false,1,117589.0,,,,,,
"2014 10 27 17:03:20.296000",CONSENT,1870_2,1.414443800296E12,false,false,false,false,0,195960.0,,,,,,
"2014 10 27 17:04:45.500000",CONSENT,1871_2,1.41444388505E12,false,true,false,false,1,58841.0,,,,,,
"2014 10 27 17:06:14.360000",CONSENT,1872_2,1.41444397436E12,,,,,,,,,,,,
"2014 10 27 17:07:20.943000",CONSENT,1873_2,1.414444040942E12,,,,,,,,,,,,
"2014 10 27 17:07:22.528000",CONSENT,1874_2,1.414444042528E12,false,false,false,true,1,193993.0,,,,,,
"2014 10 27 17:07:34.681000",CONSENT,1875_2,1.414444054681E12,false,false,false,false,0,114326.0,,,,,,
"2014 10 27 17:07:38.653000",CONSENT,1876_2,1.414444058653E12,false,false,false,true,1,226261.0,,,,,,
"2014 10 27 17:11:28.801000",CONSENT,1877_2,1.414444288801E12,,,,,,,,,,,,
"2014 10 27 17:12:02.223000",CONSENT,1878_2,1.414444322223E12,false,true,false,false,1,194351.0,,,,,,
"2014 10 27 17:14:42.780000",CONSENT,1879_2,1.414444482078E12,false,true,false,false,1,121707.0,,,,,,
"2014 10 27 17:15:00.570000",CONSENT,1880_2,1.414444500057E12,false,true,false,false,1,152862.0,,,,,,
"2014 10 27 17:15:38.116000",CONSENT,1881_2,1.414444538116E12,,,,,,,,,,,,
"2014 10 27 17:16:56.324000",CONSENT,1882_2,1.414444616324E12,false,true,false,false,1,203830.0,,,,,,
"2014 10 27 17:17:11.344000",CONSENT,1883_2,1.414444631344E12,true,false,false,true,2,67290.0,,,,,,
"2014 10 27 17:18:35.645000",CONSENT,1884_2,1.414444715645E12,false,false,false,false,0,649424.0,,,,,,
"2014 10 27 17:20:26.528000",CONSENT,1885_2,1.414444826528E12,false,true,false,false,1,143088.0,,,,,,
"2014 10 27 17:20:45.576000",CONSENT,1886_2,1.414444845576E12,false,false,false,false,0,90432.0,,,,,,
"2014 10 27 17:27:36.526000",CONSENT,1887_2,1.414445256526E12,false,true,false,false,1,123290.0,,,,,,
"2014 10 27 17:27:52.729000",CONSENT,1888_2,1.414445272729E12,false,true,false,false,1,107951.0,,,,,,
"2014 10 27 17:29:56.369000",CONSENT,1889_2,1.414445396369E12,false,true,false,false,1,101301.0,,,,,,
"2014 10 27 17:30:15.165000",CONSENT,1890_2,1.414445415165E12,false,true,false,true,2,99418.0,"This is definitely a difficult task. I'm used to  debugging code in a more hands-on method. I find it incredibly difficult to look at a snippet of code; particularly without much context; and evaluate whether there's a problem. That being said; I did enjoy working on this task. Thanks!",Female,5,6,"United States",33
"2014 10 27 17:31:29.995000",CONSENT,1891_2,1.414445489995E12,false,true,false,false,1,104241.0,,,,,,
"2014 10 27 17:31:33.168000",CONSENT,1892_2,1.414445493168E12,,,,,,,,,,,,
"2014 10 27 17:31:44.528000",CONSENT,1893_2,1.414445504528E12,false,false,false,false,0,34014.0,,,,,,
"2014 10 27 17:32:25.110000",CONSENT,1894_2,1.41444554511E12,false,true,false,false,1,57902.0,,,,,,
"2014 10 27 17:33:29.660000",CONSENT,1895_2,1.414445609066E12,false,false,false,false,0,24385.0,,,,,,
"2014 10 27 17:33:59.687000",CONSENT,1896_2,1.414445639687E12,false,false,true,false,1,12192.0,,,,,,
"2014 10 27 17:34:17.176000",CONSENT,1897_2,1.414445657176E12,false,false,false,false,0,5285.0,,,,,,
"2014 10 27 17:34:27.305000",CONSENT,1898_2,1.414445667305E12,false,true,false,false,1,32490.0,,,,,,
"2014 10 27 17:34:36.520000",CONSENT,1899_2,1.414445676052E12,true,true,true,false,3,180499.0,,,,,,
"2014 10 27 17:34:49.572000",CONSENT,1900_2,1.414445689572E12,false,false,false,false,0,54073.0,,,,,,
"2014 10 27 17:35:12.480000",CONSENT,1901_2,1.41444571248E12,false,false,false,false,0,149392.0,,,,,,
"2014 10 27 17:35:15.567000",CONSENT,1902_2,1.414445715567E12,false,false,false,false,0,135216.0,,,,,,
"2014 10 27 17:36:29.134000",CONSENT,1903_2,1.414445789134E12,false,true,false,false,1,284610.0,,,,,,
"2014 10 27 17:37:46.547000",CONSENT,1904_2,1.414445866547E12,false,false,false,false,0,48393.0,,,,,,
"2014 10 27 17:39:08.943000",CONSENT,1905_2,1.414445948943E12,false,false,false,false,0,7372.0,,,,,,
"2014 10 27 17:39:21.381000",CONSENT,1906_2,1.414445961381E12,false,false,false,false,0,4660.0,,,,,,
"2014 10 27 17:39:30.956000",CONSENT,1907_2,1.414445970956E12,false,false,true,false,1,5615.0,,,,,,
"2014 10 27 17:39:42.303000",CONSENT,1908_2,1.414445982303E12,false,true,true,false,2,21661.0,"I answered and provided the best feedback I could with my knowledge of Java/programming.",Male,3,6,"USA",28
"2014 10 27 17:42:21.442000",CONSENT,1909_2,1.414446141442E12,false,false,false,false,0,71586.0,,,,,,
"2014 10 27 17:42:29.557000",CONSENT,1910_2,1.414446149556E12,false,true,false,false,1,4820874.0,,,,,,
"2014 10 27 17:44:25.512000",CONSENT,1911_2,1.414446265512E12,false,false,false,false,0,114873.0,,,,,,
"2014 10 27 17:45:36.520000",CONSENT,1912_2,1.414446336052E12,false,false,false,false,0,229152.0,,,,,,
"2014 10 27 17:46:40.469000",CONSENT,1913_2,1.414446400469E12,,,,,,,,,,,,
"2014 10 27 17:47:28.176000",CONSENT,1914_2,1.414446448176E12,false,false,false,true,1,81048.0,,,,,,
"2014 10 27 17:48:33.707000",CONSENT,1915_2,1.414446513707E12,false,false,true,false,1,141258.0,,,,,,
"2014 10 27 17:50:06.398000",CONSENT,1916_2,1.414446606398E12,,,,,,,,,,,,
"2014 10 27 17:52:43.818000",CONSENT,1917_2,1.414446763818E12,,,,,,,,,,,,
"2014 10 27 17:53:00.506000",CONSENT,1918_2,1.414446780506E12,false,false,false,true,1,26692.0,,,,,,
"2014 10 27 17:53:35.690000",CONSENT,1919_2,1.414446815069E12,false,false,false,false,0,95390.0,,,,,,
"2014 10 27 17:53:44.296000",CONSENT,1920_2,1.414446824296E12,false,true,false,true,2,36809.0,"-",Male,2,5,"USA",20
"2014 10 27 17:54:55.449000",CONSENT,1921_2,1.414446895449E12,false,false,false,false,0,116122.0,,,,,,
"2014 10 27 17:58:36.461000",CONSENT,1922_2,1.414447116461E12,,,,,,,,,,,,
"2014 10 27 18:00:22.400000",CONSENT,1923_2,1.414447222004E12,false,true,false,false,1,149665.0,,,,,,
"2014 10 27 18:03:02.105000",CONSENT,1924_2,1.414447382105E12,false,false,false,false,0,295684.0,,,,,,
"2014 10 27 18:04:21.269000",CONSENT,1925_2,1.414447461269E12,false,false,false,true,1,113201.0,,,,,,
"2014 10 27 18:05:05.551000",CONSENT,1926_2,1.414447505551E12,false,false,true,false,1,886704.0,,,,,,
"2014 10 27 18:06:12.398000",CONSENT,1927_2,1.414447572398E12,false,false,false,false,0,139978.0,,,,,,
"2014 10 27 18:08:27.500000",CONSENT,1928_2,1.4144477075E12,,,,,,,,,,,,
"2014 10 27 18:08:42.551000",CONSENT,1929_2,1.414447722551E12,,,,,,,,,,,,
"2014 10 27 18:10:15.683000",CONSENT,1930_2,1.414447815683E12,false,false,true,true,2,26549.0,"-",Female,1,5,"USA",35
"2014 10 27 18:11:25.424000",CONSENT,1931_2,1.414447885424E12,,,,,,,,,,,,
"2014 10 27 18:13:28.907000",CONSENT,1932_2,1.414448008907E12,false,false,false,false,0,89099.0,,,,,,
"2014 10 27 18:14:44.482000",CONSENT,1933_2,1.414448084482E12,false,true,false,false,1,152888.0,,,,,,
"2014 10 27 18:15:21.927000",CONSENT,1934_2,1.414448121927E12,false,false,false,true,1,78307.0,,,,,,
"2014 10 27 18:17:36.415000",CONSENT,1935_2,1.414448256415E12,false,false,false,true,1,9519.0,,,,,,
"2014 10 27 18:17:58.659000",CONSENT,1936_2,1.414448278659E12,true,false,false,false,1,11112.0,,,,,,
"2014 10 27 18:18:22.510000",CONSENT,1937_2,1.414448302051E12,,,,,,,,,,,,
"2014 10 27 18:21:35.621000",CONSENT,1938_2,1.414448495621E12,false,true,false,false,1,100059.0,,,,,,
"2014 10 27 18:23:55.349000",CONSENT,1939_2,1.414448635349E12,false,false,true,false,1,123154.0,,,,,,
"2014 10 27 18:25:58.395000",CONSENT,1940_2,1.414448758395E12,,,,,,,,,,,,
"2014 10 27 18:29:27.236000",CONSENT,1941_2,1.414448967236E12,false,false,false,false,0,2318635.0,,,,,,
"2014 10 27 18:31:13.425000",CONSENT,1942_2,1.414449073425E12,true,false,false,true,2,89616.0,,,,,,
"2014 10 27 18:36:18.102000",CONSENT,1943_2,1.414449378102E12,false,false,false,true,1,206133.0,,,,,,
"2014 10 27 18:40:15.333000",CONSENT,1944_2,1.414449615333E12,false,true,false,false,1,27606.0,,,,,,
"2014 10 27 18:40:40.765000",CONSENT,1945_2,1.414449640765E12,,,,,,,,,,,,
"2014 10 27 18:41:01.637000",CONSENT,1946_2,1.414449661637E12,false,false,false,false,0,5632.0,,,,,,
"2014 10 27 18:41:02.740000",CONSENT,1947_2,1.41444966274E12,,,,,,,,,,,,
"2014 10 27 18:41:15.307000",CONSENT,1948_2,1.414449675307E12,true,false,false,false,1,12272.0,,,,,,
"2014 10 27 18:41:43.121000",CONSENT,1949_2,1.414449703121E12,false,false,false,false,0,1490525.0,,,,,,
"2014 10 27 18:42:03.827000",CONSENT,1950_2,1.414449723827E12,false,false,false,false,0,154204.0,,,,,,
"2014 10 27 18:44:29.390000",CONSENT,1951_2,1.414449869039E12,,,,,,,,,,,,
"2014 10 27 18:45:13.375000",CONSENT,1952_2,1.414449913375E12,false,false,false,false,0,257143.0,,,,,,
"2014 10 27 18:45:20.826000",CONSENT,1953_2,1.414449920826E12,,,,,,,,,,,,
"2014 10 27 18:47:00.909000",CONSENT,1954_2,1.414450020909E12,,,,,,,,,,,,
"2014 10 27 18:47:59.603000",CONSENT,1955_2,1.414450079603E12,true,true,false,false,2,63843.0,"-",Male,1,6,"USA",35
"2014 10 27 18:49:10.645000",CONSENT,1956_2,1.414450150645E12,true,true,true,true,4,256679.0,"-",Male,2,2,"United States of America",22
"2014 10 27 18:49:13.318000",CONSENT,1957_2,1.414450153318E12,,,,,,,,,,,,
"2014 10 27 18:50:58.560000",CONSENT,1958_2,1.41445025856E12,false,false,false,false,0,601914.0,,,,,,
"2014 10 27 18:53:04.995000",CONSENT,1959_2,1.414450384995E12,false,false,false,true,1,35708.0,,,,,,
"2014 10 27 18:53:59.838000",CONSENT,1960_2,1.414450439838E12,false,false,false,false,0,16585.0,,,,,,
"2014 10 27 18:54:34.965000",CONSENT,1961_2,1.414450474965E12,false,false,false,true,1,13573.0,,,,,,
"2014 10 27 18:55:05.800000",CONSENT,1962_2,1.414450505008E12,true,false,false,false,1,15407.0,,,,,,
"2014 10 27 18:55:33.231000",CONSENT,1963_2,1.414450533231E12,false,false,false,false,0,11088.0,,,,,,
"2014 10 27 18:55:55.728000",CONSENT,1964_2,1.414450555728E12,false,false,true,false,1,48061.0,,,,,,
"2014 10 27 18:56:58.205000",CONSENT,1965_2,1.414450618205E12,false,false,false,false,0,13501.0,,,,,,
"2014 10 27 18:57:20.930000",CONSENT,1966_2,1.41445064093E12,false,false,true,false,1,9837.0,,,,,,
"2014 10 27 18:57:52.552000",CONSENT,1967_2,1.414450672552E12,false,true,false,false,1,25966.0,,,,,,
"2014 10 27 18:58:29.949000",CONSENT,1968_2,1.414450709949E12,false,false,false,false,0,8808.0,,,,,,
"2014 10 27 18:58:48.429000",CONSENT,1969_2,1.414450728429E12,false,false,false,true,1,29953.0,,,,,,
"2014 10 27 18:59:28.930000",CONSENT,1970_2,1.41445076893E12,false,false,false,false,0,44084.0,,,,,,
"2014 10 27 19:00:14.472000",CONSENT,1971_2,1.414450814472E12,false,true,false,true,2,75480.0,,,,,,
