"","worker_id","years_programming","age","is_student"
"894","823_1",NA,NA,NA
"895","825_1",NA,NA,NA
"896","826_1",NA,NA,NA
"897","827_1",NA,NA,NA
"898","828_1",8,20,"1"
"899","829_1",NA,NA,NA
"900","830_1",NA,NA,NA
"901","831_1",NA,NA,NA
"902","832_1",NA,NA,NA
"903","833_1",NA,NA,NA
"904","834_1",4,36,"0"
"905","836_1",7,27,"0"
"906","836_1",7,27,"0"
"907","836_1",7,27,"0"
"908","837_1",NA,NA,NA
"909","838_1",NA,NA,NA
"910","839_1",NA,NA,NA
"911","840_1",NA,NA,NA
"912","841_1",10,25,"0"
"913","842_1",NA,NA,NA
"914","843_1",NA,NA,NA
"915","844_1",1,18,"1"
"916","845_1",NA,NA,NA
"917","846_1",NA,NA,NA
"918","847_1",NA,NA,NA
"919","848_1",NA,NA,NA
"920","849_1",NA,NA,NA
"921","850_1",5,28,"0"
"922","850_1",5,28,"0"
"923","850_1",5,28,"0"
"924","850_1",5,28,"0"
"925","851_1",NA,NA,NA
"926","852_1",NA,NA,NA
"927","853_1",NA,NA,NA
"928","854_1",NA,NA,NA
"929","856_1",NA,NA,NA
"930","857_1",NA,NA,NA
"931","858_1",NA,NA,NA
"932","859_1",NA,NA,NA
"933","860_1",NA,NA,NA
"934","862_1",NA,NA,NA
"935","863_1",NA,NA,NA
"936","864_1",NA,NA,NA
"937","865_1",NA,NA,NA
"938","866_1",NA,NA,NA
"939","867_1",NA,NA,NA
"940","868_1",NA,NA,NA
"941","869_1",NA,NA,NA
"942","870_1",NA,NA,NA
"943","871_1",NA,NA,NA
"944","872_1",NA,NA,NA
"945","873_1",NA,NA,NA
"946","874_1",NA,NA,NA
"947","876_1",3,31,"0"
"948","876_1",3,31,"0"
"949","876_1",3,31,"0"
"950","877_1",NA,NA,NA
"951","878_1",NA,NA,NA
"952","879_1",NA,NA,NA
"953","880_1",NA,NA,NA
"954","883_1",NA,NA,NA
"955","884_1",NA,NA,NA
"956","885_1",NA,NA,NA
"957","886_1",5,29,"0"
"958","886_1",5,29,"0"
"959","887_1",NA,NA,NA
"960","888_1",NA,NA,NA
"961","889_1",NA,NA,NA
"962","890_1",NA,NA,NA
"963","891_1",NA,NA,NA
"964","892_1",NA,NA,NA
"965","893_1",NA,NA,NA
"966","896_1",NA,NA,NA
"967","897_1",NA,NA,NA
"968","898_1",NA,NA,NA
"969","899_1",8,40,"0"
"970","902_1",NA,NA,NA
"971","903_1",NA,NA,NA
"972","904_1",NA,NA,NA
"973","905_1",NA,NA,NA
"974","906_1",NA,NA,NA
"975","907_1",NA,NA,NA
"976","908_1",NA,NA,NA
"977","910_1",NA,NA,NA
"978","911_1",NA,NA,NA
"979","912_1",NA,NA,NA
"980","913_1",NA,NA,NA
"981","914_1",NA,NA,NA
"982","915_1",NA,NA,NA
"983","916_1",NA,NA,NA
"984","917_1",NA,NA,NA
"985","918_1",NA,NA,NA
"986","919_1",NA,NA,NA
"987","920_1",NA,NA,NA
"988","921_1",33,41,"0"
"989","922_1",2,23,"0"
"990","922_1",2,23,"0"
"991","922_1",2,23,"0"
"992","922_1",2,23,"0"
"993","922_1",2,23,"0"
"994","923_1",NA,NA,NA
"995","924_1",NA,NA,NA
"996","925_1",NA,NA,NA
"997","926_1",NA,NA,NA
"998","927_1",NA,NA,NA
"999","928_1",NA,NA,NA
"1000","930_1",NA,NA,NA
"1001","931_1",1,19,"1"
"1002","931_1",1,19,"1"
"1003","931_1",1,19,"1"
"1004","931_1",1,19,"1"
"1005","933_1",2,31,"0"
"1006","933_1",2,31,"0"
"1007","933_1",2,31,"0"
"1008","933_1",2,31,"0"
"1009","933_1",2,31,"0"
"1010","933_1",2,31,"0"
"1011","933_1",2,31,"0"
"1012","934_1",NA,NA,NA
"1013","935_1",NA,NA,NA
"1014","937_1",NA,NA,NA
"1015","938_1",NA,NA,NA
"1016","940_1",NA,NA,NA
"1017","941_1",NA,NA,NA
"1018","942_1",NA,NA,NA
"1019","943_1",NA,NA,NA
"1020","944_1",4,19,"1"
"1021","944_1",4,19,"1"
"1022","944_1",4,19,"1"
"1023","945_1",NA,NA,NA
"1024","946_1",3,22,"1"
"1025","947_1",NA,NA,NA
"1026","948_1",NA,NA,NA
"1027","949_1",NA,NA,NA
"1028","950_1",NA,NA,NA
"1029","951_1",NA,NA,NA
"1030","952_1",NA,NA,NA
"1031","953_1",NA,NA,NA
"1032","954_1",NA,NA,NA
"1033","957_1",NA,NA,NA
"1034","958_1",NA,NA,NA
"1035","959_1",NA,NA,NA
"1036","960_1",NA,NA,NA
"1037","962_1",NA,NA,NA
"1038","963_1",1,24,"0"
"1039","963_1",1,24,"0"
"1040","963_1",1,24,"0"
"1041","963_1",1,24,"0"
"1042","963_1",1,24,"0"
"1043","963_1",1,24,"0"
"1044","963_1",1,24,"0"
"1045","963_1",1,24,"0"
"1046","963_1",1,24,"0"
"1047","964_1",NA,NA,NA
"1048","965_1",NA,NA,NA
"1049","966_1",NA,NA,NA
"1050","967_1",NA,NA,NA
"1051","971_1",NA,NA,NA
"1052","973_1",NA,NA,NA
"1053","974_1",1,22,"1"
"1054","974_1",1,22,"1"
"1055","974_1",1,22,"1"
"1056","974_1",1,22,"1"
"1057","974_1",1,22,"1"
"1058","975_1",3,20,"1"
"1059","975_1",3,20,"1"
"1060","976_1",NA,NA,NA
"1061","977_1",NA,NA,NA
"1062","978_1",NA,NA,NA
"1063","979_1",NA,NA,NA
"1064","980_1",0,26,"0"
"1065","980_1",0,26,"0"
"1066","980_1",0,26,"0"
"1067","980_1",0,26,"0"
"1068","980_1",0,26,"0"
"1069","981_1",NA,NA,NA
"1070","982_1",NA,NA,NA
"1071","983_1",NA,NA,NA
"1072","985_1",NA,NA,NA
"1073","986_1",NA,NA,NA
"1074","987_1",NA,NA,NA
"1075","989_1",NA,NA,NA
"1076","990_1",NA,NA,NA
"1077","991_1",NA,NA,NA
"1078","992_1",4,18,"1"
"1079","994_1",1,29,"0"
"1080","994_1",1,29,"0"
"1081","994_1",1,29,"0"
"1082","994_1",1,29,"0"
"1083","994_1",1,29,"0"
"1084","996_1",NA,NA,NA
"1085","997_1",NA,NA,NA
"1086","998_1",NA,NA,NA
"1087","1000_1",5,29,"0"
"1088","1000_1",5,29,"0"
"1089","1001_1",NA,NA,NA
"1090","1003_1",3,27,"0"
"1091","1003_1",3,27,"0"
"1092","1003_1",3,27,"0"
"1093","1003_1",3,27,"0"
"1094","1003_1",3,27,"0"
"1095","1003_1",3,27,"0"
"1096","1004_1",NA,NA,NA
"1097","1006_1",1,30,"0"
"1098","1006_1",1,30,"0"
"1099","1006_1",1,30,"0"
"1100","1006_1",1,30,"0"
"1101","1006_1",1,30,"0"
"1102","1006_1",1,30,"0"
"1103","1006_1",1,30,"0"
"1104","1006_1",1,30,"0"
"1105","1006_1",1,30,"0"
"1106","1006_1",1,30,"0"
"1107","1007_1",NA,NA,NA
"1108","1008_1",NA,NA,NA
"1109","1010_1",NA,NA,NA
"1110","1011_1",NA,NA,NA
"1111","1012_1",NA,NA,NA
"1112","1013_1",NA,NA,NA
"1113","1014_1",NA,NA,NA
"1114","1016_1",NA,NA,NA
"1115","1017_1",NA,NA,NA
"1116","1018_1",1,32,"0"
"1117","1018_1",1,32,"0"
"1118","1018_1",1,32,"0"
"1119","1018_1",1,32,"0"
"1120","1019_1",NA,NA,NA
"1121","1020_1",NA,NA,NA
"1122","1021_1",NA,NA,NA
"1123","1022_1",NA,NA,NA
"1124","1023_1",NA,NA,NA
"1125","1024_1",NA,NA,NA
"1126","1025_1",5,20,"1"
"1127","1026_1",2,24,"0"
"1128","1026_1",2,24,"0"
"1129","1026_1",2,24,"0"
"1130","1026_1",2,24,"0"
"1131","1026_1",2,24,"0"
"1132","1026_1",2,24,"0"
"1133","1026_1",2,24,"0"
"1134","1026_1",2,24,"0"
"1135","1026_1",2,24,"0"
"1136","1026_1",2,24,"0"
"1137","1028_1",NA,NA,NA
"1138","1030_1",NA,NA,NA
"1139","1031_1",NA,NA,NA
"1140","1033_1",NA,NA,NA
"1141","1034_1",NA,NA,NA
"1142","1038_1",0,28,"0"
"1143","1039_1",NA,NA,NA
"1144","1040_1",NA,NA,NA
"1145","1041_1",3,31,"0"
"1146","1041_1",3,31,"0"
"1147","1041_1",3,31,"0"
"1148","1042_1",NA,NA,NA
"1149","1045_1",NA,NA,NA
"1150","1047_1",NA,NA,NA
"1151","1048_1",NA,NA,NA
"1152","1051_1",3,42,"0"
"1153","1052_1",NA,NA,NA
"1154","1053_1",NA,NA,NA
"1155","1054_1",20,44,"0"
"1156","1054_1",20,44,"0"
"1157","1055_1",NA,NA,NA
"1158","1056_1",1,30,"0"
"1159","1056_1",1,30,"0"
"1160","1056_1",1,30,"0"
"1161","1056_1",1,30,"0"
"1162","1056_1",1,30,"0"
"1163","1056_1",1,30,"0"
"1164","1056_1",1,30,"0"
"1165","1056_1",1,30,"0"
"1166","1056_1",1,30,"0"
"1167","1056_1",1,30,"0"
"1168","1057_1",1,20,"1"
"1169","1057_1",1,20,"1"
"1170","1057_1",1,20,"1"
"1171","1058_1",NA,NA,NA
"1172","1059_1",NA,NA,NA
"1173","1060_1",NA,NA,NA
"1174","1061_1",NA,NA,NA
"1175","1063_1",NA,NA,NA
"1176","1064_1",NA,NA,NA
"1177","1065_1",NA,NA,NA
"1178","1068_1",NA,NA,NA
"1179","1069_1",NA,NA,NA
"1180","1070_1",NA,NA,NA
"1181","1071_1",5,30,"0"
"1182","1071_1",5,30,"0"
"1183","1071_1",5,30,"0"
"1184","1071_1",5,30,"0"
"1185","1071_1",5,30,"0"
"1186","1071_1",5,30,"0"
"1187","1072_1",NA,NA,NA
"1188","1073_1",NA,NA,NA
"1189","1075_1",NA,NA,NA
"1190","1076_1",NA,NA,NA
"1191","1078_1",0.5,23,"0"
"1192","1078_1",0.5,23,"0"
"1193","1079_1",NA,NA,NA
"1194","1080_1",NA,NA,NA
"1195","1081_1",NA,NA,NA
"1196","1082_1",NA,NA,NA
"1197","1083_1",NA,NA,NA
"1198","1084_1",NA,NA,NA
"1199","1085_1",NA,NA,NA
"1200","1086_1",NA,NA,NA
"1201","1088_1",NA,NA,NA
"1202","1089_1",NA,NA,NA
"1203","1090_1",NA,NA,NA
"1204","1092_1",2,23,"0"
"1205","1092_1",2,23,"0"
"1206","1092_1",2,23,"0"
"1207","1092_1",2,23,"0"
"1208","1092_1",2,23,"0"
"1209","1095_1",NA,NA,NA
"1210","1096_1",NA,NA,NA
"1211","1097_1",NA,NA,NA
"1212","1098_1",NA,NA,NA
"1213","1099_1",NA,NA,NA
"1214","1100_1",NA,NA,NA
"1215","1101_1",NA,NA,NA
"1216","1103_1",NA,NA,NA
"1217","1104_1",NA,NA,NA
"1218","1105_1",NA,NA,NA
"1219","1106_1",NA,NA,NA
"1220","1107_1",NA,NA,NA
"1221","1108_1",NA,NA,NA
"1222","1109_1",NA,NA,NA
"1223","1110_1",NA,NA,NA
"1224","1114_1",NA,NA,NA
"1225","1115_1",NA,NA,NA
"1226","1116_1",NA,NA,NA
"1227","1117_1",2,49,"0"
"1228","1118_1",NA,NA,NA
"1229","1119_1",NA,NA,NA
"1230","1120_1",NA,NA,NA
"1231","1121_1",NA,NA,NA
"1232","1122_1",NA,NA,NA
"1233","1123_1",NA,NA,NA
"1234","1124_1",NA,NA,NA
"1235","1125_1",NA,NA,NA
"1236","1126_1",NA,NA,NA
"1237","1127_1",NA,NA,NA
"1238","1128_1",NA,NA,NA
"1239","1129_1",NA,NA,NA
"1240","1130_1",NA,NA,NA
"1241","1131_1",NA,NA,NA
"1242","1132_1",NA,NA,NA
"1243","1133_1",NA,NA,NA
"1244","1134_1",NA,NA,NA
"1245","1136_1",1,28,"0"
"1246","1136_1",1,28,"0"
"1247","1136_1",1,28,"0"
"1248","1136_1",1,28,"0"
"1249","1136_1",1,28,"0"
"1250","1136_1",1,28,"0"
"1251","1136_1",1,28,"0"
"1252","1136_1",1,28,"0"
"1253","1136_1",1,28,"0"
"1254","1136_1",1,28,"0"
"1255","1137_1",NA,NA,NA
"1256","1138_1",NA,NA,NA
"1257","1139_1",0,27,"0"
"1258","1139_1",0,27,"0"
"1259","1139_1",0,27,"0"
"1260","1140_1",3,31,"0"
"1261","1140_1",3,31,"0"
"1262","1140_1",3,31,"0"
"1263","1141_1",NA,NA,NA
"1264","1142_1",NA,NA,NA
"1265","1143_1",NA,NA,NA
"1266","1144_1",NA,NA,NA
"1267","1146_1",NA,NA,NA
"1268","1150_1",NA,NA,NA
"1269","1151_1",NA,NA,NA
"1270","1152_1",NA,NA,NA
"1271","1153_1",NA,NA,NA
"1272","1154_1",NA,NA,NA
"1273","1155_1",NA,NA,NA
"1274","1156_1",NA,NA,NA
"1275","1158_1",NA,NA,NA
"1276","1159_1",NA,NA,NA
"1277","1160_1",NA,NA,NA
"1278","1161_1",NA,NA,NA
"1279","1162_1",NA,NA,NA
"1280","1163_1",NA,NA,NA
"1281","1164_1",NA,NA,NA
"1282","1166_1",NA,NA,NA
"1283","1167_1",NA,NA,NA
"1284","1170_1",5,35,"0"
"1285","1170_1",5,35,"0"
"1286","1171_1",20,40,"0"
"1287","1171_1",20,40,"0"
"1288","1174_1",NA,NA,NA
"1289","1175_1",NA,NA,NA
"1290","1176_1",NA,NA,NA
"1291","1177_1",NA,NA,NA
"1292","1178_1",NA,NA,NA
"1293","1180_1",NA,NA,NA
"1294","1181_1",NA,NA,NA
"1295","1183_1",NA,NA,NA
"1296","1184_1",NA,NA,NA
"1297","1185_1",NA,NA,NA
"1298","1186_1",NA,NA,NA
"1299","1187_1",NA,NA,NA
"1300","1188_1",3,27,"0"
"1301","1188_1",3,27,"0"
"1302","1188_1",3,27,"0"
"1303","1188_1",3,27,"0"
"1304","1188_1",3,27,"0"
"1305","1188_1",3,27,"0"
"1306","1190_1",NA,NA,NA
"1307","1191_1",NA,NA,NA
"1308","1192_1",NA,NA,NA
"1309","1193_1",NA,NA,NA
"1310","1194_1",NA,NA,NA
"1311","1196_1",9,31,"0"
"1312","1197_1",NA,NA,NA
"1313","1198_1",NA,NA,NA
"1314","1199_1",NA,NA,NA
"1315","1200_1",NA,NA,NA
"1316","1201_1",NA,NA,NA
"1317","1202_1",NA,NA,NA
"1318","1203_1",NA,NA,NA
"1319","1205_1",NA,NA,NA
"1320","1206_1",NA,NA,NA
"1321","1208_1",NA,NA,NA
"1322","1209_1",NA,NA,NA
"1323","1211_1",NA,NA,NA
"1324","1213_1",NA,NA,NA
"1325","1214_1",NA,NA,NA
"1326","1215_1",NA,NA,NA
"1327","1216_1",NA,NA,NA
"1328","1217_1",NA,NA,NA
"1329","1218_1",NA,NA,NA
"1330","1219_1",NA,NA,NA
"1331","1220_1",NA,NA,NA
"1332","1221_1",NA,NA,NA
"1333","1222_1",NA,NA,NA
"1334","1223_1",1,30,"0"
"1335","1223_1",1,30,"0"
"1336","1223_1",1,30,"0"
"1337","1223_1",1,30,"0"
"1338","1223_1",1,30,"0"
"1339","1223_1",1,30,"0"
"1340","1223_1",1,30,"0"
"1341","1223_1",1,30,"0"
"1342","1223_1",1,30,"0"
"1343","1223_1",1,30,"0"
"1344","1224_1",NA,NA,NA
"1345","1225_1",2,44,"0"
"1346","1226_1",NA,NA,NA
"1347","1227_1",NA,NA,NA
"1348","1228_1",NA,NA,NA
"1349","1229_1",NA,NA,NA
"1350","1231_1",NA,NA,NA
"1351","1232_1",NA,NA,NA
"1352","1233_1",NA,NA,NA
"1353","1234_1",NA,NA,NA
"1354","1236_1",NA,NA,NA
"1355","1237_1",NA,NA,NA
"1356","1240_1",NA,NA,NA
"1357","1241_1",NA,NA,NA
"1358","1242_1",NA,NA,NA
"1359","1243_1",NA,NA,NA
"1360","1244_1",NA,NA,NA
"1361","1245_1",NA,NA,NA
"1362","1246_1",NA,NA,NA
"1363","1247_1",NA,NA,NA
"1364","1248_1",NA,NA,NA
"1365","1249_1",NA,NA,NA
"1366","1250_1",NA,NA,NA
"1367","1251_1",2,19,"1"
"1368","1251_1",2,19,"1"
"1369","1251_1",2,19,"1"
"1370","1251_1",2,19,"1"
"1371","1251_1",2,19,"1"
"1372","1251_1",2,19,"1"
"1373","1253_1",NA,NA,NA
"1374","1255_1",NA,NA,NA
"1375","1256_1",NA,NA,NA
"1376","1257_1",NA,NA,NA
"1377","1258_1",NA,NA,NA
"1378","1260_1",NA,NA,NA
"1379","1261_1",NA,NA,NA
"1380","1264_1",NA,NA,NA
"1381","1266_1",NA,NA,NA
"1382","1267_1",NA,NA,NA
"1383","1269_1",NA,NA,NA
"1384","1271_1",8,26,"0"
"1385","1272_1",0,34,"0"
"1386","1272_1",0,34,"0"
"1387","1272_1",0,34,"0"
"1388","1273_1",NA,NA,NA
"1389","1275_1",NA,NA,NA
"1390","1276_1",NA,NA,NA
"1391","1277_1",NA,NA,NA
"1392","1278_1",NA,NA,NA
"1393","1279_1",NA,NA,NA
"1394","1280_1",7,25,"0"
"1395","1280_1",7,25,"0"
"1396","1281_1",NA,NA,NA
"1397","1283_1",3,23,"0"
"1398","1283_1",3,23,"0"
"1399","1283_1",3,23,"0"
"1400","1283_1",3,23,"0"
"1401","1283_1",3,23,"0"
"1402","1284_1",NA,NA,NA
"1403","1288_1",NA,NA,NA
"1404","1289_1",10,27,"0"
"1405","1289_1",10,27,"0"
"1406","1289_1",10,27,"0"
"1407","1289_1",10,27,"0"
"1408","1290_1",NA,NA,NA
"1409","1291_1",NA,NA,NA
"1410","1292_1",NA,NA,NA
"1411","1293_1",5,24,"0"
"1412","1293_1",5,24,"0"
"1413","1296_1",NA,NA,NA
"1414","1298_1",NA,NA,NA
"1415","1299_1",NA,NA,NA
"1416","1300_1",17,38,"0"
"1417","1302_1",NA,NA,NA
"1418","1304_1",NA,NA,NA
"1419","1305_1",NA,NA,NA
"1420","1306_1",NA,NA,NA
"1421","1307_1",NA,NA,NA
"1422","1308_1",1,32,"0"
"1423","1308_1",1,32,"0"
"1424","1308_1",1,32,"0"
"1425","1308_1",1,32,"0"
"1426","1311_1",NA,NA,NA
"1427","1312_1",2,30,"0"
"1428","1312_1",2,30,"0"
"1429","1312_1",2,30,"0"
"1430","1312_1",2,30,"0"
"1431","1312_1",2,30,"0"
"1432","1313_1",NA,NA,NA
"1433","1314_1",NA,NA,NA
"1434","1315_1",2,26,"0"
"1435","1315_1",2,26,"0"
"1436","1315_1",2,26,"0"
"1437","1315_1",2,26,"0"
"1438","1315_1",2,26,"0"
"1439","1315_1",2,26,"0"
"1440","1315_1",2,26,"0"
"1441","1317_1",NA,NA,NA
"1442","1318_1",NA,NA,NA
"1443","1319_1",NA,NA,NA
"1444","1320_1",NA,NA,NA
"1445","1321_1",NA,NA,NA
"1446","1322_1",NA,NA,NA
"1447","1323_1",NA,NA,NA
"1448","1324_1",NA,NA,NA
"1449","1325_1",NA,NA,NA
"1450","1326_1",NA,NA,NA
"1451","1329_1",NA,NA,NA
"1452","1331_1",8,27,"0"
"1453","1332_1",NA,NA,NA
"1454","1333_1",NA,NA,NA
"1455","1334_1",NA,NA,NA
"1456","1335_1",NA,NA,NA
"1457","1336_1",NA,NA,NA
"1458","1337_1",NA,NA,NA
"1459","1338_1",NA,NA,NA
"1460","1340_1",NA,NA,NA
"1461","1341_1",NA,NA,NA
"1462","1343_1",NA,NA,NA
"1463","1345_1",NA,NA,NA
"1464","1346_1",NA,NA,NA
"1465","1348_1",NA,NA,NA
"1466","1349_1",NA,NA,NA
"1467","1351_1",NA,NA,NA
"1468","1352_1",NA,NA,NA
"1469","1353_1",NA,NA,NA
"1470","1355_1",NA,NA,NA
"1471","1356_1",NA,NA,NA
"1472","1357_1",NA,NA,NA
"1473","1359_1",NA,NA,NA
"1474","1361_1",NA,NA,NA
"1475","1363_1",NA,NA,NA
"1476","1364_1",NA,NA,NA
"1477","1365_1",NA,NA,NA
"1478","1366_1",NA,NA,NA
"1479","1367_1",10,36,"0"
"1480","1367_1",10,36,"0"
"1481","1368_1",NA,NA,NA
"1482","1369_1",NA,NA,NA
"1483","1370_1",3,28,"0"
"1484","1370_1",3,28,"0"
"1485","1370_1",3,28,"0"
"1486","1370_1",3,28,"0"
"1487","1371_1",NA,NA,NA
"1488","1372_1",NA,NA,NA
"1489","1373_1",NA,NA,NA
"1490","1374_1",NA,NA,NA
"1491","1375_1",3,33,"0"
"1492","1377_1",NA,NA,NA
"1493","1378_1",NA,NA,NA
"1494","1380_1",NA,NA,NA
"1495","1381_1",NA,NA,NA
"1496","1382_1",NA,NA,NA
"1497","1383_1",3,35,"0"
"1498","1383_1",3,35,"0"
"1499","1383_1",3,35,"0"
"1500","1384_1",NA,NA,NA
"1501","1385_1",NA,NA,NA
"1502","1387_1",NA,NA,NA
"1503","1388_1",NA,NA,NA
"1504","1389_1",NA,NA,NA
"1505","1392_1",NA,NA,NA
"1506","1394_1",4,23,"0"
"1507","1394_1",4,23,"0"
"1508","1394_1",4,23,"0"
"1509","1395_1",NA,NA,NA
"1510","1396_1",NA,NA,NA
"1511","1397_1",NA,NA,NA
"1512","1398_1",NA,NA,NA
"1513","1399_1",NA,NA,NA
"1514","1400_1",NA,NA,NA
"1515","1401_1",NA,NA,NA
"1516","1402_1",NA,NA,NA
"1517","1403_1",3,37,"0"
"1518","1404_1",NA,NA,NA
"1519","1405_1",NA,NA,NA
"1520","1406_1",NA,NA,NA
"1521","1411_1",NA,NA,NA
"1522","1412_1",NA,NA,NA
"1523","1415_1",NA,NA,NA
"1524","1418_1",NA,NA,NA
"1525","1419_1",NA,NA,NA
"1526","1420_1",NA,NA,NA
"1527","1421_1",NA,NA,NA
"1528","1424_1",NA,NA,NA
"1529","1425_1",NA,NA,NA
"1530","1428_1",NA,NA,NA
"1531","1430_1",NA,NA,NA
"1532","1431_1",NA,NA,NA
"1533","1433_1",NA,NA,NA
"1534","1434_1",NA,NA,NA
"1535","1435_1",NA,NA,NA
"1536","1436_1",NA,NA,NA
"1537","1437_1",1,25,"0"
"1538","1437_1",1,25,"0"
"1539","1437_1",1,25,"0"
"1540","1437_1",1,25,"0"
"1541","1440_1",NA,NA,NA
"1542","1441_1",6,34,"0"
"1543","1441_1",6,34,"0"
"1544","1443_1",NA,NA,NA
"1545","1445_1",NA,NA,NA
"1546","1446_1",NA,NA,NA
"1547","1447_1",NA,NA,NA
"1548","1448_1",4,25,"0"
"1549","1448_1",4,25,"0"
"1550","1448_1",4,25,"0"
"1551","1450_1",10,26,"0"
"1552","1454_1",NA,NA,NA
"1553","1455_1",NA,NA,NA
"1554","1456_1",NA,NA,NA
"1555","1458_1",NA,NA,NA
"1556","1461_1",1,36,"0"
"1557","1462_1",NA,NA,NA
"1558","1463_1",NA,NA,NA
"1559","1465_1",4,26,"0"
"1560","1465_1",4,26,"0"
"1561","1465_1",4,26,"0"
"1562","1465_1",4,26,"0"
"1563","1466_1",NA,NA,NA
"1564","1467_1",1,30,"0"
"1565","1467_1",1,30,"0"
"1566","1467_1",1,30,"0"
"1567","1467_1",1,30,"0"
"1568","1467_1",1,30,"0"
"1569","1467_1",1,30,"0"
"1570","1467_1",1,30,"0"
"1571","1467_1",1,30,"0"
"1572","1467_1",1,30,"0"
"1573","1467_1",1,30,"0"
"1574","1468_1",NA,NA,NA
"1575","1470_1",NA,NA,NA
"1576","1471_1",NA,NA,NA
"1577","1472_1",5,21,"1"
"1578","1472_1",5,21,"1"
"1579","1472_1",5,21,"1"
"1580","1474_1",5,30,"0"
"1581","1474_1",5,30,"0"
"1582","1474_1",5,30,"0"
"1583","1474_1",5,30,"0"
"1584","1474_1",5,30,"0"
"1585","1474_1",5,30,"0"
"1586","1475_1",NA,NA,NA
"1587","1478_1",NA,NA,NA
"1588","1479_1",NA,NA,NA
"1589","1480_1",NA,NA,NA
"1590","1481_1",NA,NA,NA
"1591","1482_1",NA,NA,NA
"1592","1483_1",NA,NA,NA
"1593","1485_1",NA,NA,NA
"1594","1486_1",NA,NA,NA
"1595","1487_1",5,25,"0"
"1596","1487_1",5,25,"0"
"1597","1487_1",5,25,"0"
"1598","1487_1",5,25,"0"
"1599","1487_1",5,25,"0"
"1600","1487_1",5,25,"0"
"1601","1487_1",5,25,"0"
"1602","1488_1",NA,NA,NA
"1603","1489_1",NA,NA,NA
"1604","1490_1",NA,NA,NA
"1605","1491_1",2,21,"1"
"1606","1491_1",2,21,"1"
"1607","1491_1",2,21,"1"
"1608","1492_1",NA,NA,NA
"1609","1493_1",1,49,"0"
"1610","1494_1",NA,NA,NA
"1611","1495_1",NA,NA,NA
"1612","1497_1",NA,NA,NA
"1613","1498_1",NA,NA,NA
"1614","1500_1",NA,NA,NA
"1615","1501_1",NA,NA,NA
"1616","1502_1",NA,NA,NA
"1617","1503_1",NA,NA,NA
"1618","1504_1",NA,NA,NA
"1619","1505_1",5,23,"0"
"1620","1505_1",5,23,"0"
"1621","1506_1",7,23,"0"
"1622","1507_1",NA,NA,NA
"1623","1508_1",NA,NA,NA
"1624","1509_1",NA,NA,NA
"1625","1511_1",NA,NA,NA
"1626","1512_1",NA,NA,NA
"1627","1513_1",NA,NA,NA
"1628","1514_1",NA,NA,NA
"1629","1515_1",NA,NA,NA
"1630","1516_1",NA,NA,NA
"1631","1517_1",NA,NA,NA
"1632","1520_1",NA,NA,NA
"1633","1522_1",NA,NA,NA
"1634","1523_1",NA,NA,NA
"1635","1524_1",NA,NA,NA
"1636","1525_1",NA,NA,NA
"1637","1526_1",NA,NA,NA
"1638","1528_1",NA,NA,NA
"1639","1530_1",NA,NA,NA
"1640","1531_1",NA,NA,NA
"1641","1533_1",NA,NA,NA
"1642","1534_1",NA,NA,NA
"1643","1535_1",NA,NA,NA
"1644","1536_1",NA,NA,NA
"1645","1537_1",NA,NA,NA
"1646","1538_1",NA,NA,NA
"1647","1539_1",NA,NA,NA
"1648","1540_1",NA,NA,NA
"1649","1541_1",4,29,"0"
"1650","1541_1",4,29,"0"
"1651","1542_1",NA,NA,NA
"1652","1543_1",NA,NA,NA
"1653","1544_1",NA,NA,NA
"1654","1545_1",NA,NA,NA
"1655","1546_1",3,25,"0"
"1656","1546_1",3,25,"0"
"1657","1546_1",3,25,"0"
"1658","1546_1",3,25,"0"
"1659","1546_1",3,25,"0"
"1660","1546_1",3,25,"0"
"1661","1546_1",3,25,"0"
"1662","1547_1",NA,NA,NA
"1663","1548_1",NA,NA,NA
"1664","1550_1",NA,NA,NA
"1665","1551_1",NA,NA,NA
"1666","1553_1",NA,NA,NA
"1667","1554_1",NA,NA,NA
"1668","1555_1",NA,NA,NA
"1669","1556_1",NA,NA,NA
"1670","1558_1",NA,NA,NA
"1671","1559_1",NA,NA,NA
"1672","1560_1",NA,NA,NA
"1673","1562_1",NA,NA,NA
"1674","1563_1",NA,NA,NA
"1675","1564_1",NA,NA,NA
"1676","1565_1",NA,NA,NA
"1677","1566_1",NA,NA,NA
"1678","1567_1",NA,NA,NA
"1679","1568_1",NA,NA,NA
"1680","1569_1",NA,NA,NA
"1681","1570_1",NA,NA,NA
"1682","1571_1",NA,NA,NA
"1683","1572_1",NA,NA,NA
"1684","1574_1",NA,NA,NA
"1685","1576_1",NA,NA,NA
"1686","1577_1",NA,NA,NA
"1687","1578_1",NA,NA,NA
"1688","1579_1",NA,NA,NA
"1689","1581_1",NA,NA,NA
"1690","1582_1",6,24,"0"
"1691","1582_1",6,24,"0"
"1692","1583_1",NA,NA,NA
"1693","1584_1",NA,NA,NA
"1694","1585_1",1,24,"0"
"1695","1585_1",1,24,"0"
"1696","1585_1",1,24,"0"
"1697","1585_1",1,24,"0"
"1698","1585_1",1,24,"0"
"1699","1585_1",1,24,"0"
"1700","1585_1",1,24,"0"
"1701","1585_1",1,24,"0"
"1702","1585_1",1,24,"0"
